,model_name,class_normal,method,best_threshold,best_roc_score
0,sparse_kl,2,mse,0.009101412904821,0.798758772666024
0,sparse_kl,2,rmse,0.081768671214581,0.799212230551942
0,sparse_kl,2,euclid_dist,2.28952293014526,0.799212230551942
0,beta_vae,2,mse,0.0239276815027,0.813899826607852
0,beta_vae,2,rmse,0.15545103623867,0.812334181338337
0,beta_vae,2,euclid_dist,4.35262929916382,0.812334181338337
0,sparse_kl,3,mse,0.008025400240161,0.841705179567284
0,sparse_kl,3,rmse,0.079375392962992,0.842467080605985
0,sparse_kl,3,euclid_dist,2.22251111211777,0.842467080605985
0,beta_vae,3,mse,0.018655943198875,0.857742920226879
0,beta_vae,3,rmse,0.137313292381167,0.856681867860099
0,beta_vae,3,euclid_dist,3.84477229213714,0.856681867860099
0,sparse_kl,3,mse,0.007457479748502,0.854122062913007
0,sparse_kl,3,rmse,0.086118141970038,0.854786220539751
0,sparse_kl,3,euclid_dist,2.41130802583694,0.854786220539751
0,beta_vae,3,mse,0.019505608677119,0.857465768839227
0,beta_vae,3,rmse,0.136737279832363,0.857967897672973
0,beta_vae,3,euclid_dist,3.82864418935776,0.857967897672973
0,sparse_kl,3,mse,0.006053766959999,0.835858980648384
0,sparse_kl,3,rmse,0.078825959211588,0.836010375729347
0,sparse_kl,3,euclid_dist,2.20712698297501,0.836010375729347
0,beta_vae,3,mse,0.020500580070913,0.859959550109526
0,beta_vae,3,rmse,0.141618542006612,0.861153190258243
0,beta_vae,3,euclid_dist,3.96531908450127,0.861153190258243
0,sparse_kl,3,mse,0.006406023035944,0.832919772295944
0,sparse_kl,3,rmse,0.081186325073242,0.836778289716095
0,sparse_kl,3,euclid_dist,2.27321685028076,0.836778289716095
0,beta_vae,3,mse,0.017735697558895,0.856366400804879
0,beta_vae,3,rmse,0.133562536196411,0.857836491471451
0,beta_vae,3,euclid_dist,3.73975108408928,0.857836491471451
0,sparse_kl,3,mse,0.006490217094868,0.829027874665737
0,sparse_kl,3,rmse,0.079005711753666,0.827783469945355
0,sparse_kl,3,euclid_dist,2.21216012763977,0.827783469945355
0,beta_vae,3,mse,0.017156285525858,0.85173780665039
0,beta_vae,3,rmse,0.131481575512886,0.850629650622021
0,beta_vae,3,euclid_dist,3.68148428764343,0.850629650622021
0,sparse_kl,3,mse,0.009132165461686,0.82168899563394
0,sparse_kl,3,rmse,0.093710281848908,0.823609318552831
0,sparse_kl,3,euclid_dist,2.62388785514832,0.823609318552831
0,beta_vae,3,mse,0.016874506679364,0.853115016734825
0,beta_vae,3,rmse,0.130555272620916,0.853139950106058
0,beta_vae,3,euclid_dist,3.65554785511494,0.853139950106058
0,sparse_kl,3,mse,0.006599161347281,0.843848141600818
0,sparse_kl,3,rmse,0.08374289740026,0.843396025843435
0,sparse_kl,3,euclid_dist,2.34480108075142,0.843396025843435
0,beta_vae,3,mse,0.018833917718008,0.853336666784781
0,beta_vae,3,rmse,0.138028417296708,0.853631296646994
0,beta_vae,3,euclid_dist,3.86479574728012,0.853631296646994
0,sparse_kl,3,mse,0.008129429154843,0.83282467154982
0,sparse_kl,3,rmse,0.087132591983676,0.832884620974305
0,sparse_kl,3,euclid_dist,2.43971248135567,0.832884620974305
0,beta_vae,3,mse,0.021595260947943,0.854435530752238
0,beta_vae,3,rmse,0.137258133031428,0.854862443320544
0,beta_vae,3,euclid_dist,3.84322767186165,0.854862443320544
0,sparse_kl,3,mse,0.00834011105597,0.823643794902619
0,sparse_kl,3,rmse,0.089825418019295,0.822425903979975
0,sparse_kl,3,euclid_dist,2.51511172513962,0.822425903979975
0,beta_vae,3,mse,0.018822285541892,0.852059718651448
0,beta_vae,3,rmse,0.137893159735203,0.852243014734993
0,beta_vae,3,euclid_dist,3.86100869579315,0.852243014734993
0,sparse_kl,3,mse,0.007045675141737,0.841815790709689
0,sparse_kl,3,rmse,0.085423038378358,0.845108261706824
0,sparse_kl,3,euclid_dist,2.39184509515762,0.845108261706824
0,beta_vae,3,mse,0.019900855347514,0.854936358085576
0,beta_vae,3,rmse,0.14238166052103,0.856141092480391
0,beta_vae,3,euclid_dist,3.98668646812439,0.856141092480391
0,sparse_kl,3,mse,0.00698219007533,0.826052499543879
0,sparse_kl,3,rmse,0.079916063082218,0.824083576597944
0,sparse_kl,3,euclid_dist,2.23764981889725,0.824083576597944
0,beta_vae,3,mse,0.02037629327178,0.832193030468893
0,beta_vae,3,rmse,0.136861826983094,0.833200297999149
0,beta_vae,3,euclid_dist,3.83213102989197,0.833200297999149
0,sparse_kl,3,mse,0.007350863578916,0.830300994504345
0,sparse_kl,3,rmse,0.08749191352129,0.830357162523816
0,sparse_kl,3,euclid_dist,2.44977363753319,0.830357162523816
0,beta_vae,3,mse,0.017726510286331,0.851047919029945
0,beta_vae,3,rmse,0.133882025635242,0.85002478000859
0,beta_vae,3,euclid_dist,3.74869711074829,0.85002478000859
0,sparse_kl,3,mse,0.006347628255188,0.84332385233327
0,sparse_kl,3,rmse,0.080390409386158,0.842490178189752
0,sparse_kl,3,euclid_dist,2.25093139801025,0.842490178189752
0,beta_vae,3,mse,0.016454994142056,0.855741063216743
0,beta_vae,3,rmse,0.129164178299904,0.856063984721834
0,beta_vae,3,euclid_dist,3.61659720687866,0.856063984721834
0,sparse_kl,3,mse,0.005925646238029,0.837247054339174
0,sparse_kl,3,rmse,0.073516735285521,0.837345710153701
0,sparse_kl,3,euclid_dist,2.05846842193604,0.837345710153701
0,beta_vae,3,mse,0.019383683085442,0.862646442224689
0,beta_vae,3,rmse,0.138461515903473,0.863756320138118
0,beta_vae,3,euclid_dist,3.87692238473892,0.863756320138118
0,sparse_kl,3,mse,0.00774530570861,0.824680258325946
0,sparse_kl,3,rmse,0.0906205492571,0.824188510404795
0,sparse_kl,3,euclid_dist,2.53737564306259,0.824188510404795
0,beta_vae,3,mse,0.020541724971682,0.859220801148115
0,beta_vae,3,rmse,0.142984595224261,0.859284116331096
0,beta_vae,3,euclid_dist,4.00356874761581,0.859284116331096
0,sparse_kl,3,mse,0.006733635555208,0.8286995653587
0,sparse_kl,3,rmse,0.080411282381415,0.830236206213957
0,sparse_kl,3,euclid_dist,2.25151571044922,0.830236206213957
0,beta_vae,3,mse,0.017931426201761,0.846966928055056
0,beta_vae,3,rmse,0.134588899970055,0.847315426926065
0,beta_vae,3,euclid_dist,3.76848930530548,0.847315426926065
0,sparse_kl,3,mse,0.007667950344831,0.839702355867581
0,sparse_kl,3,rmse,0.079975365847349,0.840585857025483
0,sparse_kl,3,euclid_dist,2.23931039214134,0.840585857025483
0,beta_vae,3,mse,0.018068297564238,0.851992552573062
0,beta_vae,3,rmse,0.136087130898237,0.850591643145029
0,beta_vae,3,euclid_dist,3.81043979291916,0.850591643145029
0,sparse_kl,3,mse,0.006224074893538,0.834809588071945
0,sparse_kl,3,rmse,0.08826446287632,0.834536435679624
0,sparse_kl,3,euclid_dist,2.47140504817963,0.834536435679624
0,beta_vae,3,mse,0.01948926666379,0.861701630321296
0,beta_vae,3,rmse,0.140980668568611,0.86059521843064
0,beta_vae,3,euclid_dist,3.947458644104,0.86059521843064
0,sparse_kl,3,mse,0.006115281456895,0.832575790605744
0,sparse_kl,3,rmse,0.078164345884323,0.83268660620858
0,sparse_kl,3,euclid_dist,2.18860161857605,0.83268660620858
0,beta_vae,3,mse,0.019705097457022,0.855276639344262
0,beta_vae,3,rmse,0.139497256994247,0.856108664690152
0,beta_vae,3,euclid_dist,3.90592343292236,0.856108664690152
0,sparse_kl,3,mse,0.010133751388639,0.832528043693092
0,sparse_kl,3,rmse,0.100352216027677,0.831053250956164
0,sparse_kl,3,euclid_dist,2.80986211180687,0.831053250956164
0,beta_vae,3,mse,0.019693878161162,0.852537699625078
0,beta_vae,3,rmse,0.141292027264833,0.851178891227435
0,beta_vae,3,euclid_dist,3.95617694807052,0.851178891227435
0,sparse_kl,3,mse,0.008145619290136,0.832630410654828
0,sparse_kl,3,rmse,0.083982921347022,0.834792990952813
0,sparse_kl,3,euclid_dist,2.35152173252106,0.834792990952813
0,beta_vae,3,mse,0.017280677950382,0.85919236762744
0,beta_vae,3,rmse,0.132025568068028,0.858981602932768
0,beta_vae,3,euclid_dist,3.69671587944031,0.858981602932768
0,sparse_kl,3,mse,0.00628462230172,0.823609456397318
0,sparse_kl,3,rmse,0.079137367473543,0.824719087999626
0,sparse_kl,3,euclid_dist,2.21584630103111,0.824719087999626
0,beta_vae,3,mse,0.01785527459383,0.850449962353389
0,beta_vae,3,rmse,0.134614887684584,0.848909955417069
0,beta_vae,3,euclid_dist,3.76921705389023,0.848909955417069
0,sparse_kl,3,mse,0.007789320915006,0.838028297288061
0,sparse_kl,3,rmse,0.088664892560244,0.837997939113645
0,sparse_kl,3,euclid_dist,2.48261709156036,0.837997939113645
0,beta_vae,3,mse,0.018330638647825,0.861191584367102
0,beta_vae,3,rmse,0.136182195328176,0.859823731765579
0,beta_vae,3,euclid_dist,3.81310156655312,0.859823731765579
0,sparse_kl,3,mse,0.007621368799359,0.837990103203085
0,sparse_kl,3,rmse,0.085477051904798,0.839425027305352
0,sparse_kl,3,euclid_dist,2.39335749034882,0.839425027305352
0,beta_vae,3,mse,0.019266228672117,0.854530273647921
0,beta_vae,3,rmse,0.139409420886636,0.854641724063631
0,beta_vae,3,euclid_dist,3.90346377763748,0.854641724063631
0,sparse_kl,3,mse,0.014144623982906,0.862259834200428
0,sparse_kl,3,rmse,0.119262993314862,0.861923284952055
0,sparse_kl,3,euclid_dist,3.33936386623383,0.861923284952055
0,beta_vae,3,mse,0.022577403239533,0.875786676120622
0,beta_vae,3,rmse,0.149260087603331,0.876885161297787
0,beta_vae,3,euclid_dist,4.17928229484558,0.876885161297787
0,sparse_kl,3,mse,0.006115703148767,0.825158867388407
0,sparse_kl,3,rmse,0.079761196374893,0.825326270113107
0,sparse_kl,3,euclid_dist,2.23331348419189,0.825326270113107
0,beta_vae,3,mse,0.020185286998749,0.851228537759226
0,beta_vae,3,rmse,0.136225849539042,0.851293516448419
0,beta_vae,3,euclid_dist,3.81432382822037,0.851293516448419
0,sparse_kl,3,mse,0.006992150348797,0.837861085128845
0,sparse_kl,3,rmse,0.083986501312256,0.839254099272314
0,sparse_kl,3,euclid_dist,2.35162213859558,0.839254099272314
0,beta_vae,3,mse,0.01797986035645,0.859653825045446
0,beta_vae,3,rmse,0.134618300354481,0.861521813252232
0,beta_vae,3,euclid_dist,3.76931227684021,0.861521813252232
0,sparse_kl,3,mse,0.007100871859957,0.844913806485013
0,sparse_kl,3,rmse,0.084522042113543,0.844355895304473
0,sparse_kl,3,euclid_dist,2.36661713218689,0.844355895304473
0,beta_vae,3,mse,0.017955373975262,0.867904692000779
0,beta_vae,3,rmse,0.134968875221908,0.870378420726519
0,beta_vae,3,euclid_dist,3.77912847065926,0.870378420726519
0,sparse_kl,3,mse,0.006079101741593,0.828333277278893
0,sparse_kl,3,rmse,0.077663724957407,0.828100090808193
0,sparse_kl,3,euclid_dist,2.1745843565464,0.828100090808193
0,beta_vae,3,mse,0.018266551970691,0.851857083599592
0,beta_vae,3,rmse,0.132081683720648,0.851301023554076
0,beta_vae,3,euclid_dist,3.6982872197628,0.851301023554076
0,sparse_kl,3,mse,0.007195317409001,0.854092901585029
0,sparse_kl,3,rmse,0.081063067317009,0.855977931538546
0,sparse_kl,3,euclid_dist,2.26976584434509,0.855977931538546
0,beta_vae,3,mse,0.015687291204929,0.869206236447269
0,beta_vae,3,rmse,0.122429011166096,0.868450639623665
0,beta_vae,3,euclid_dist,3.42801246070862,0.868450639623665
0,sparse_kl,3,mse,0.007630757311173,0.839003096758887
0,sparse_kl,3,rmse,0.087510737639666,0.838671751497125
0,sparse_kl,3,euclid_dist,2.45030067520142,0.838671751497125
0,beta_vae,3,mse,0.017291206422448,0.850205321979329
0,beta_vae,3,rmse,0.131985805553198,0.848769492511691
0,beta_vae,3,euclid_dist,3.69560265426636,0.848769492511691
0,sparse_kl,3,mse,0.00636277535744,0.837001482730705
0,sparse_kl,3,rmse,0.079540774929524,0.836450108857589
0,sparse_kl,3,euclid_dist,2.22714163422585,0.836450108857589
0,beta_vae,3,mse,0.019241649856791,0.855961658036595
0,beta_vae,3,rmse,0.136127140259743,0.855098946145166
0,beta_vae,3,euclid_dist,3.8115600643158,0.855098946145166
0,sparse_kl,3,mse,0.008891786335036,0.830622433368226
0,sparse_kl,3,rmse,0.081139813344181,0.832515610245299
0,sparse_kl,3,euclid_dist,2.27191461157799,0.832515610245299
0,beta_vae,3,mse,0.021991420329362,0.860542680204086
0,beta_vae,3,rmse,0.148164557299018,0.860653397653156
0,beta_vae,3,euclid_dist,4.1486076690197,0.860653397653156
0,sparse_kl,3,mse,0.006383322402556,0.837836806766655
0,sparse_kl,3,rmse,0.079471676052362,0.838031188233926
0,sparse_kl,3,euclid_dist,2.22520712916851,0.838031188233926
0,beta_vae,3,mse,0.018875763664395,0.860368707127078
0,beta_vae,3,rmse,0.134347547930479,0.860732036972445
0,beta_vae,3,euclid_dist,3.76173135137558,0.860732036972445
0,sparse_kl,3,mse,0.007510529670864,0.841777777777778
0,sparse_kl,3,rmse,0.08000966489315,0.841555555555556
0,sparse_kl,3,euclid_dist,2.24027064766884,0.841555555555556
0,beta_vae,3,mse,0.017326314628124,0.88
0,beta_vae,3,rmse,0.132637649857998,0.880444444444444
0,beta_vae,3,euclid_dist,3.71385423278809,0.880444444444444
0,sparse_kl,3,mse,0.007182422506809,0.836586388210228
0,sparse_kl,3,rmse,0.085815819489956,0.836647366050881
0,sparse_kl,3,euclid_dist,2.4028427066803,0.836647366050881
0,beta_vae,3,mse,0.017029931038618,0.848048641345957
0,beta_vae,3,rmse,0.13152357635498,0.850922504391534
0,beta_vae,3,euclid_dist,3.68266013412476,0.850922504391534
0,sparse_kl,3,mse,0.013302904982865,0.868094210192729
0,sparse_kl,3,rmse,0.116496906369925,0.867017069859012
0,sparse_kl,3,euclid_dist,3.26191328649521,0.867017069859012
0,beta_vae,3,mse,0.017088843580335,0.863292274144619
0,beta_vae,3,rmse,0.127348092556,0.861801147770365
0,beta_vae,3,euclid_dist,3.56574634170532,0.861801147770365
0,sparse_kl,3,mse,0.007391099506244,0.824886146521227
0,sparse_kl,3,rmse,0.077382389187813,0.825637959587738
0,sparse_kl,3,euclid_dist,2.16670679092407,0.825637959587738
0,beta_vae,3,mse,0.019327874211967,0.850944659418181
0,beta_vae,3,rmse,0.139661578345299,0.851701512572288
0,beta_vae,3,euclid_dist,3.91052434749603,0.851701512572288
0,sparse_kl,3,mse,0.007481172929518,0.840307328810254
0,sparse_kl,3,rmse,0.088786047530174,0.840034105240515
0,sparse_kl,3,euclid_dist,2.48600935850143,0.840034105240515
0,beta_vae,3,mse,0.021021607107669,0.864445113288033
0,beta_vae,3,rmse,0.143208940958977,0.863816699077632
0,beta_vae,3,euclid_dist,4.00985042686462,0.863816699077632
0,sparse_kl,3,mse,0.006686901836097,0.825486967533302
0,sparse_kl,3,rmse,0.079976845577359,0.827733279248051
0,sparse_kl,3,euclid_dist,2.23935150346756,0.827733279248051
0,beta_vae,3,mse,0.0193312761724,0.856646866245749
0,beta_vae,3,rmse,0.139978086358309,0.859218583753051
0,beta_vae,3,euclid_dist,3.91938600988388,0.859218583753051
0,sparse_kl,3,mse,0.006946754384041,0.845100179443685
0,sparse_kl,3,rmse,0.081345132608712,0.843590005442108
0,sparse_kl,3,euclid_dist,2.27766374545097,0.843590005442108
0,beta_vae,3,mse,0.017554805167019,0.868120607022751
0,beta_vae,3,rmse,0.132965228873491,0.868885641012719
0,beta_vae,3,euclid_dist,3.72302655601501,0.868885641012719
0,sparse_kl,3,mse,0.006342933872342,0.822476210163839
0,sparse_kl,3,rmse,0.076644814879447,0.825430134653805
0,sparse_kl,3,euclid_dist,2.14605483925343,0.825430134653805
0,beta_vae,3,mse,0.019419252810627,0.850975733483115
0,beta_vae,3,rmse,0.137919229370356,0.849631824773707
0,beta_vae,3,euclid_dist,3.86173829984665,0.849631824773707
0,sparse_kl,3,mse,0.006597490565665,0.823399598582105
0,sparse_kl,3,rmse,0.079894880104065,0.824524489857378
0,sparse_kl,3,euclid_dist,2.2370565946579,0.824524489857378
0,beta_vae,3,mse,0.019355825324357,0.84643285461976
0,beta_vae,3,rmse,0.138849869674444,0.846103801778214
0,beta_vae,3,euclid_dist,3.88779613876343,0.846103801778214
0,sparse_kl,3,mse,0.006312882046402,0.835009891278592
0,sparse_kl,3,rmse,0.077284998357296,0.835868604879697
0,sparse_kl,3,euclid_dist,2.16398002338409,0.835868604879697
0,beta_vae,3,mse,0.016629096129164,0.868676974903521
0,beta_vae,3,rmse,0.129451991051436,0.867791627404628
0,beta_vae,3,euclid_dist,3.62465578460693,0.867791627404628
0,sparse_kl,3,mse,0.007525547054596,0.840915359674977
0,sparse_kl,3,rmse,0.083032316914201,0.83936449065055
0,sparse_kl,3,euclid_dist,2.32490491266251,0.83936449065055
0,beta_vae,3,mse,0.018921665746346,0.858232963426206
0,beta_vae,3,rmse,0.139114295576513,0.859003193679948
0,beta_vae,3,euclid_dist,3.89520053436756,0.859003193679948
0,sparse_kl,3,mse,0.006304704216588,0.835215076540699
0,sparse_kl,3,rmse,0.081757100578398,0.836016494379484
0,sparse_kl,3,euclid_dist,2.28919892370701,0.836016494379484
0,beta_vae,3,mse,0.018401123057678,0.857806586454273
0,beta_vae,3,rmse,0.136048576326668,0.856472066881319
0,beta_vae,3,euclid_dist,3.80936037597656,0.856472066881319
0,sparse_kl,3,mse,0.007124911639839,0.833079749989876
0,sparse_kl,3,rmse,0.085481475234032,0.831558249929135
0,sparse_kl,3,euclid_dist,2.39348128795624,0.831558249929135
0,beta_vae,3,mse,0.020914718070999,0.855608324752904
0,beta_vae,3,rmse,0.144588871233165,0.855608324752904
0,beta_vae,3,euclid_dist,4.0484883159399,0.855608324752904
0,sparse_kl,3,mse,0.006791029313579,0.836649105381105
0,sparse_kl,3,rmse,0.082667301073671,0.836317320377787
0,sparse_kl,3,euclid_dist,2.31468448400497,0.836317320377787
0,beta_vae,3,mse,0.021314232006669,0.83896882975712
0,beta_vae,3,rmse,0.141337734460831,0.839714133856432
0,beta_vae,3,euclid_dist,3.95745642185211,0.839714133856432
0,sparse_kl,3,mse,0.006883458523825,0.834618326757388
0,sparse_kl,3,rmse,0.08266836386323,0.834102255341888
0,sparse_kl,3,euclid_dist,2.31471420402527,0.834102255341888
0,beta_vae,3,mse,0.018503257863596,0.85416773419028
0,beta_vae,3,rmse,0.134121159207821,0.85512850544254
0,beta_vae,3,euclid_dist,3.75539221878052,0.85512850544254
0,sparse_kl,3,mse,0.012697764310986,0.848644267105068
0,sparse_kl,3,rmse,0.110054731406271,0.847740064618511
0,sparse_kl,3,euclid_dist,3.08153261590004,0.847740064618511
0,beta_vae,3,mse,0.017989035537466,0.855049034718179
0,beta_vae,3,rmse,0.134798314422369,0.853609389092487
0,beta_vae,3,euclid_dist,3.77435283899307,0.853609389092487
0,sparse_kl,4,mse,0.006630532903411,0.823073916183451
0,sparse_kl,4,rmse,0.083346818266809,0.824363172323851
0,sparse_kl,4,euclid_dist,2.33371092698574,0.824363172323851
0,beta_vae,4,mse,0.018858119593933,0.835107557793032
0,beta_vae,4,rmse,0.139327960717678,0.834832352879309
0,beta_vae,4,euclid_dist,3.90118275237083,0.834832352879309
0,sparse_kl,4,mse,0.006749607946724,0.827322496581699
0,sparse_kl,4,rmse,0.080780264228582,0.828315595866249
0,sparse_kl,4,euclid_dist,2.26184737873077,0.828315595866249
0,beta_vae,4,mse,0.01694461732544,0.83922432734832
0,beta_vae,4,rmse,0.130731416895986,0.839226553529187
0,beta_vae,4,euclid_dist,3.66047961807251,0.839226553529187
0,sparse_kl,4,mse,0.006248866712675,0.822008722337198
0,sparse_kl,4,rmse,0.081508226084709,0.822850077456713
0,sparse_kl,4,euclid_dist,2.28223036804199,0.822850077456713
0,beta_vae,4,mse,0.019507300113142,0.841889857073715
0,beta_vae,4,rmse,0.140586152797937,0.841271851380256
0,beta_vae,4,euclid_dist,3.93641223564148,0.841271851380256
0,sparse_kl,4,mse,0.01920923560001,0.841555555555556
0,sparse_kl,4,rmse,0.139566105335951,0.842
0,sparse_kl,4,euclid_dist,3.90785104560852,0.842
0,beta_vae,4,mse,0.022154567501694,0.831
0,beta_vae,4,rmse,0.149232647588849,0.833333333333333
0,beta_vae,4,euclid_dist,4.1785143198967,0.833333333333333
0,sparse_kl,4,mse,0.005934467794793,0.828674870928987
0,sparse_kl,4,rmse,0.080125378012657,0.829321037763419
0,sparse_kl,4,euclid_dist,2.24351069998741,0.829321037763419
0,beta_vae,4,mse,0.016718868432753,0.834365901440616
0,beta_vae,4,rmse,0.130826227846742,0.835462328581788
0,beta_vae,4,euclid_dist,3.66313440377712,0.835462328581788
0,sparse_kl,4,mse,0.005801342249662,0.821869183581317
0,sparse_kl,4,rmse,0.07909736713618,0.822548706483551
0,sparse_kl,4,euclid_dist,2.21472629227638,0.822548706483551
0,beta_vae,4,mse,0.018667932439968,0.835265806892146
0,beta_vae,4,rmse,0.137234477806091,0.83602242315444
0,beta_vae,4,euclid_dist,3.84256523818969,0.83602242315444
0,sparse_kl,4,mse,0.0066204093704,0.822571152920536
0,sparse_kl,4,rmse,0.077085067100823,0.821284141464917
0,sparse_kl,4,euclid_dist,2.15838205432892,0.821284141464917
0,beta_vae,4,mse,0.019457204863429,0.835352647972151
0,beta_vae,4,rmse,0.137389894127846,0.834481400794629
0,beta_vae,4,euclid_dist,3.84691702008247,0.834481400794629
0,sparse_kl,4,mse,0.006387835565908,0.808338030437233
0,sparse_kl,4,rmse,0.079052231134474,0.808671097804683
0,sparse_kl,4,euclid_dist,2.21346232161522,0.808671097804683
0,beta_vae,4,mse,0.018660291530565,0.825269564962777
0,beta_vae,4,rmse,0.137514913469553,0.824789179336647
0,beta_vae,4,euclid_dist,3.850417638731,0.824789179336647
0,sparse_kl,4,mse,0.006790572313964,0.81680364201837
0,sparse_kl,4,rmse,0.084120458240807,0.819321517846762
0,sparse_kl,4,euclid_dist,2.35537297239304,0.819321517846762
0,beta_vae,4,mse,0.016974494987726,0.844336777700267
0,beta_vae,4,rmse,0.130582481598854,0.84469647424718
0,beta_vae,4,euclid_dist,3.65630961380005,0.84469647424718
0,sparse_kl,4,mse,0.005908817744255,0.813248029046402
0,sparse_kl,4,rmse,0.08584923081547,0.81375586527974
0,sparse_kl,4,euclid_dist,2.40377866859436,0.81375586527974
0,beta_vae,4,mse,0.018516400437802,0.850617455658119
0,beta_vae,4,rmse,0.136915023475885,0.853679113381988
0,beta_vae,4,euclid_dist,3.83362065238953,0.853679113381988
0,sparse_kl,4,mse,0.007568130288273,0.821092222679103
0,sparse_kl,4,rmse,0.087689458210021,0.821479068827955
0,sparse_kl,4,euclid_dist,2.45530488491058,0.821479068827955
0,beta_vae,4,mse,0.01775371981971,0.835263055381219
0,beta_vae,4,rmse,0.138239718101919,0.834870798796719
0,beta_vae,4,euclid_dist,3.87071194159984,0.834870798796719
0,sparse_kl,4,mse,0.006942325294018,0.818771552459968
0,sparse_kl,4,rmse,0.081331399485469,0.821700171251646
0,sparse_kl,4,euclid_dist,2.2772792673111,0.821700171251646
0,beta_vae,4,mse,0.021459707853198,0.833190473880081
0,beta_vae,4,rmse,0.142835018920898,0.833318059052168
0,beta_vae,4,euclid_dist,3.99938041973114,0.833318059052168
0,sparse_kl,4,mse,0.006884035421535,0.835923355049038
0,sparse_kl,4,rmse,0.076791333279014,0.839653861511785
0,sparse_kl,4,euclid_dist,2.15015729527473,0.839653861511785
0,beta_vae,4,mse,0.019862493875995,0.855213592463137
0,beta_vae,4,rmse,0.145321348661184,0.855421906423728
0,beta_vae,4,euclid_dist,4.06899814853668,0.855421906423728
0,sparse_kl,4,mse,0.008286177915707,0.833103119456461
0,sparse_kl,4,rmse,0.091356767430902,0.834403769430869
0,sparse_kl,4,euclid_dist,2.55798965024948,0.834403769430869
0,beta_vae,4,mse,0.015402707129344,0.844491694771457
0,beta_vae,4,rmse,0.128040216016769,0.84290444604932
0,beta_vae,4,euclid_dist,3.5851262796402,0.84290444604932
0,sparse_kl,4,mse,0.013095688763075,0.820063630733575
0,sparse_kl,4,rmse,0.111844778455794,0.820336854303315
0,sparse_kl,4,euclid_dist,3.13165376279354,0.820336854303315
0,beta_vae,4,mse,0.018840059193224,0.833154509229752
0,beta_vae,4,rmse,0.137765756350756,0.8338739979634
0,beta_vae,4,euclid_dist,3.85744136123657,0.8338739979634
0,sparse_kl,4,mse,0.005578808905184,0.816335793175524
0,sparse_kl,4,rmse,0.074628649429977,0.816447126954192
0,sparse_kl,4,euclid_dist,2.08960226149559,0.816447126954192
0,beta_vae,4,mse,0.018965709060431,0.847474691797916
0,beta_vae,4,rmse,0.135499558970332,0.84801845559707
0,beta_vae,4,euclid_dist,3.79398772072792,0.84801845559707
0,sparse_kl,4,mse,0.007185459364206,0.807336987636113
0,sparse_kl,4,rmse,0.080827157981694,0.80809030628327
0,sparse_kl,4,euclid_dist,2.26316045880318,0.80809030628327
0,beta_vae,4,mse,0.017277298077941,0.823883693613281
0,beta_vae,4,rmse,0.132456763994694,0.822869763849635
0,beta_vae,4,euclid_dist,3.708789610672,0.822869763849635
0,sparse_kl,4,mse,0.013612572916783,0.827411611516292
0,sparse_kl,4,rmse,0.117199349583685,0.82789133681044
0,sparse_kl,4,euclid_dist,3.28158177888393,0.82789133681044
0,beta_vae,4,mse,0.018382840843499,0.8377599714329
0,beta_vae,4,rmse,0.130260972857475,0.840907041501648
0,beta_vae,4,euclid_dist,3.64730757904053,0.840907041501648
0,sparse_kl,4,mse,0.006533403743058,0.81575220556226
0,sparse_kl,4,rmse,0.080353730209172,0.814410867365026
0,sparse_kl,4,euclid_dist,2.24990446865559,0.814410867365026
0,beta_vae,4,mse,0.015951125355437,0.839169830590042
0,beta_vae,4,rmse,0.126787847864628,0.83943249592685
0,beta_vae,4,euclid_dist,3.55005955417156,0.83943249592685
0,sparse_kl,4,mse,0.006488058701158,0.812218788962975
0,sparse_kl,4,rmse,0.086668998710811,0.811525925624763
0,sparse_kl,4,euclid_dist,2.42673191547394,0.811525925624763
0,beta_vae,4,mse,0.019808911908418,0.8372872282756
0,beta_vae,4,rmse,0.141487175688148,0.835886255217651
0,beta_vae,4,euclid_dist,3.96164070987701,0.835886255217651
0,sparse_kl,4,mse,0.010778589649126,0.815404282435924
0,sparse_kl,4,rmse,0.098355545587838,0.816939559407114
0,sparse_kl,4,euclid_dist,2.75395561563969,0.816939559407114
0,beta_vae,4,mse,0.020770311006345,0.832010041111282
0,beta_vae,4,rmse,0.141261219315231,0.831708188588168
0,beta_vae,4,euclid_dist,3.95531416296959,0.831708188588168
0,sparse_kl,4,mse,0.006087621292379,0.820211676340048
0,sparse_kl,4,rmse,0.077852113506943,0.820879084571416
0,sparse_kl,4,euclid_dist,2.17985908031464,0.820879084571416
0,beta_vae,4,mse,0.015559524346143,0.831469509576097
0,beta_vae,4,rmse,0.124045537300408,0.831157832134715
0,beta_vae,4,euclid_dist,3.47327548027038,0.831157832134715
0,sparse_kl,4,mse,0.006291489021201,0.813500610887371
0,sparse_kl,4,rmse,0.07951024492681,0.815097968233857
0,sparse_kl,4,euclid_dist,2.22628698511124,0.815097968233857
0,beta_vae,4,mse,0.017982038418949,0.829263767591294
0,beta_vae,4,rmse,0.135139961495996,0.828311235802525
0,beta_vae,4,euclid_dist,3.78391885948181,0.828311235802525
0,sparse_kl,4,mse,0.022134119868279,0.829109291811858
0,sparse_kl,4,rmse,0.150133378076553,0.829865705366048
0,sparse_kl,4,euclid_dist,4.2037344543457,0.829865705366048
0,beta_vae,4,mse,0.020519368670881,0.831210132147992
0,beta_vae,4,rmse,0.140201520740986,0.832171957089376
